File	Type	Individual	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	x6	y6	x7	y7	x8	y8	x9	y9	x10	y10	x11	y11	x12	y12	x13	y13	x14	y14	x15	y15	x16	y16	x17	y17	x18	y18	x19	y19	x20	y20	x21	y21	x22	y22	x23	y23	x24	y24
c_25.txt	Gilia capitata	25	19.3542	11.7083	17.9219	9.901	21.5469	7.6198	22.3385	5.5156	20.2865	5.9323	18.2969	7.9323	19.1719	5.4635	18.7656	3.4948	17.4635	5.0052	16.7344	7.4427	16.4115	5.0156	15.1198	3.2448	14.4427	5.3073	15.151	7.9427	13.6927	5.5885	11.849	4.5365	12.099	6.6302	13.8698	8.7969	11.2656	7.6927	8.9323	8.0156	10.5052	9.6823	13.3177	10.5052	14.5469	10.776	14.2135	12.724
c_26.txt	Gilia capitata	26	18.1562	16.0729	17.1823	13.224	24.099	10.4948	25.849	7.599	22.5885	7.6927	18.6719	10.0781	20.3281	6.0573	20.0052	2.7865	17.7031	5.1615	16.0677	9.5677	15.4323	5.1927	13.5469	2.2135	12.401	5.7031	13.4427	9.6823	11.026	6.3177	7.8073	4.4531	8.7031	8.0365	11.2135	10.9531	7.5573	9.3385	3.9427	9.526	6.7135	12.3281	9.7344	13.3802	13.3802	13.5365	12.6823	16.526
c_27.txt	Gilia capitata	27	20.5833	14.875	19.2135	11.3385	23.224	5.5469	23.7656	2.974	21.276	4.2552	19.3281	7.2969	19.276	3.276	18.3385	1.1406	16.8385	3.2969	17.0781	7.2344	15.5156	3.849	13.474	2.2552	13.401	4.9219	14.7344	8.0885	11.7344	6.2865	9.0365	6.151	10.2448	8.3802	13.5156	10.349	9.8385	10.2865	7.3906	11.6406	9.9115	12.8385	13.5573	12.7865	16.0677	12.6615	16.3698	15.7552
c_28.txt	Gilia capitata	28	14.7188	16.2083	15.7448	12.9635	9.9323	13.724	6.5365	12.5573	9.8177	10.974	13.0885	11.1927	10.1615	9.401	8.4948	6.4115	11.7969	7.2344	14.3594	9.0156	12.9323	6.099	12.724	2.7865	15.0573	5.0052	16.6823	8.1198	16.7448	4.526	18.1094	1.9115	19.224	4.5677	19.2135	8.1406	20.9219	5.1198	23.4427	2.8281	23.1302	6.224	21.5885	9.2656	18.651	12.6302	19.6823	16.3073
c_29.txt	Gilia capitata	29	18.3438	15.6771	17.7031	11.4427	24.3281	7.3594	25.7031	4.5677	22.4219	5.3073	19.6094	7.5885	20.3802	4.3385	19.5156	0.9115	17.6198	3.9323	17.0677	6.901	16.724	3.3906	14.8698	0.7656	13.9323	3.724	14.5885	7.5469	12.474	4.026	9.9531	2.2135	10.1198	5.3281	12.599	8.8594	9.0052	6.8385	5.5781	6.6615	8.0156	9.224	10.8385	10.5885	14.8281	12.026	13.1615	14.8177
c_30.txt	Gilia capitata	30	17.0104	16.5208	16.4323	13.099	23.2448	11.7969	25.6198	9.4323	22.2865	9.4844	19.1094	10.5365	21.1094	7.2552	21.3802	4.0573	18.7552	5.8073	17.0156	8.7448	17.7031	5.1198	16.9427	2.0052	14.901	4.8177	14.1823	8.2969	13.1615	4.8594	11.401	2.3177	10.8281	5.6927	11.9115	9.3906	9.1823	7.5052	5.5156	6.7344	7.6823	9.599	10.2448	11.276	13.1927	12.849	12.1927	16.5781
y_1.txt	Gilia yorkii	1	15.8958	19.5312	16.0365	15.5365	23.1198	12.6302	24.6094	9.6823	21.5781	9.0365	18.3281	11.849	20.6823	9.0781	20.776	5.8698	17.901	7.1823	16.2344	11.1615	17.651	7.474	16.3698	4.3802	13.5781	6.7344	13.9531	10.9115	12.6615	6.8698	9.6719	5.1927	9.1406	8.5781	11.7865	12.0156	7.8906	9.0365	4.7135	9.724	6.4219	12.5573	10.2552	13.401	13.2969	14.8906	12.7656	18.9219
y_2.txt	Gilia yorkii	2	13.4375	17.4792	14.599	13.5573	8.3073	11.599	6.7969	8.7969	9.6823	8.2344	13.0052	10.8594	9.526	8.2552	9.9115	5.2031	13.0781	5.776	14.9948	9.6406	14.2656	5.974	16.4219	3.3906	18.474	5.9531	17.4115	9.8698	18.9844	6.224	22.4427	5.4219	22.5052	8.4948	19.3281	10.8698	22.8281	8.4219	25.6719	9.5885	24.2656	12.0156	20.276	12.6302	17.7656	13.9635	16.2448	17.7135
y_3.txt	Gilia yorkii	3	14.3958	18.4583	14.526	13.9427	7.7135	13.1927	5.7031	10.2552	8.526	8.2448	12.8177	10.9531	9.8698	7.6927	10.9531	4.5052	14.0052	5.599	15.2031	10.2552	14.6302	5.5469	17.3177	3.4844	19.599	6.0365	17.8802	10.4427	19.7135	5.9531	23.1198	5.6198	23.6615	8.8385	19.9427	11.8802	24.349	9.276	26.9219	11.1927	25.1823	13.8594	21.0156	13.901	17.849	14.3906	17.776	18.6823
y_4.txt	Gilia yorkii	4	15.0729	18.6458	16.3385	14.6406	24.1198	13.9427	25.776	10.651	22.9948	9.0677	19.4531	11.401	22.6615	8.8802	22.3594	5.6615	18.8385	6.349	16.6823	10.651	18.026	5.9115	16.3906	3.0469	13.974	5.3906	14.401	9.974	14.1302	5.0677	11.3594	3.4844	9.776	6.3594	11.9115	10.4531	8.7969	6.526	5.2865	7.2135	5.9844	10.3698	10.1406	12.224	13.1198	13.8385	11.901	17.4219
y_5.txt	Gilia yorkii	5	13.8958	16.0833	14.7865	11.9635	7.7552	9.0885	6.2865	6.2448	9.276	5.3073	13.1823	8.4323	10.151	5.7031	10.6406	2.3281	14.0469	3.0781	15.5781	7.849	14.6615	3.3177	17.099	1.0469	19.849	3.1615	18.1094	8.3177	19.9531	3.8802	23.4531	3.3906	23.776	6.7656	20.2656	9.6198	23.5052	6.8698	26.6615	7.776	25.8073	10.6719	21.6615	11.526	17.9844	12.8594	17.2865	16.6719
y_6.txt	Gilia yorkii	6	11.2812	16.4479	12.9323	13.3177	5.276	11.2031	4.2865	7.3802	7.849	6.6615	11.526	10.2552	8.5885	6.9531	8.3177	3.651	11.9635	4.6406	13.724	9.1406	12.3906	4.8802	14.3281	1.9323	17.1406	4.2031	16.3073	9.276	17.5885	4.9635	20.651	3.4531	21.3698	6.7031	18.349	10.0781	21.901	6.6927	25.3698	8.1406	23.9427	11.2656	19.974	12.1198	16.7135	14.1823	14.7552	18.1927
y_7.txt	Gilia yorkii	7	17.7188	18.875	17.6406	14.7031	25.1302	12.1094	26.0885	9.3906	22.8802	9.2344	20.6198	11.4323	23.6406	9.401	23.4323	6.3073	20.2552	6.5156	18.1927	10.349	20.3177	6.6094	18.7031	3.6615	15.6302	5.5052	15.7552	9.776	15.7552	5.3698	12.3073	4.276	10.776	7.2344	13.1094	10.5677	10.5052	6.8177	6.8385	7.276	7.4427	10.5052	11.3802	12.2344	14.0469	14.3385	14.1406	18.7865
y_8.txt	Gilia yorkii	8	17.5729	17.9062	16.8802	13.9844	24.3594	13.7865	26.7344	11.3281	23.9115	9.5156	19.5365	11.2656	23.1302	8.0573	22.7448	4.6823	19.4844	5.526	17.526	9.4323	19.2344	5.5469	17.9219	2.651	15.3802	4.7135	15.0573	9.599	15.3698	5.1615	12.9219	2.526	11.1823	5.6302	12.8177	9.8177	10.7031	5.4427	7.724	4.776	7.3385	7.724	10.974	11.0469	13.8073	13.724	13.7135	18.4323
y_9.txt	Gilia yorkii	9	13.1771	16.9271	13.5365	12.7344	6.6406	11.4948	4.5469	8.2344	7.6094	6.4115	12.0885	9.3906	8.599	6.3385	8.8281	3.3698	12.6094	3.7135	14.2031	8.3073	12.8177	3.8073	15.276	1.4323	18.0156	3.6302	16.8802	8.3281	18.5052	3.9323	22.026	3.1198	22.8385	6.4323	19.3177	9.4323	22.8698	6.6198	25.8698	8.0469	24.4948	10.9427	20.651	11.3802	17.5156	12.9948	17.4531	16.901
y_10.txt	Gilia yorkii	10	12.1875	17.6875	13.5365	13.9844	6.6198	11.6094	6.0469	8.2865	9.1719	7.7552	12.4323	11.2344	9.6094	8.099	10.8698	4.6198	14.3906	6.0885	14.9844	10.0885	14.8385	6.1198	17.7031	3.9635	19.4115	7.1927	17.5573	10.6302	19.7135	6.9323	23.151	6.8177	23.526	9.8594	20.0365	12.1094	22.9948	10.0156	26.2656	11.6198	24.599	14.5469	20.3177	14.6094	17.2448	15.026	16.0573	18.9427
y_11.txt	Gilia yorkii	11	17.8438	18.6458	17.6927	13.8177	24.7031	13.651	26.3802	10.6615	23.2865	9.0156	19.4948	11.3177	22.8281	8.3281	22.4844	5.3802	19.3802	5.7865	17.6198	9.5156	19.1615	5.7865	16.8906	3.0885	14.2344	5.3802	14.8698	9.6615	13.8698	5.0677	10.526	4.3281	9.4219	7.2969	12.5469	10.8698	9.3281	7.3177	5.9427	7.9427	7.0365	11.4219	10.8594	12.599	13.9531	13.9531	14.0781	18.6927
y_12.txt	Gilia yorkii	12	11.5938	17	12.8906	12.5156	5.9323	10.1615	4.4948	6.6406	7.8177	5.7865	11.2865	9.0156	8.5677	5.6927	9.6094	2.4115	13.151	3.7135	14.0156	8.3698	13.276	3.8906	15.9115	1.2865	18.0677	4.0781	16.6302	8.3906	18.4635	4.5365	22.1927	4.3177	22.4427	7.9531	18.9115	9.9531	22.4635	7.5365	25.5573	8.8385	24.0677	11.651	19.5365	12.0677	16.2344	13.4531	15.1719	17.9323
y_13.txt	Gilia yorkii	13	17.8333	18.6562	18.1198	13.9844	25.0885	12.4427	26.9635	9.7552	24.151	8.4219	20.5365	10.7344	23.2865	8.2135	22.7969	4.776	19.974	5.5469	18.4219	9.3906	19.401	5.3802	16.8802	2.7448	14.6198	5.5052	15.6823	9.8385	14.5573	5.1719	11.0573	3.9635	10.1198	7.099	13.151	10.5885	10.1302	7.4115	7.0469	7.6406	7.651	10.8177	11.5365	12.3177	14.6198	14.2344	14.3385	18.474
y_14.txt	Gilia yorkii	14	12.7188	17.9375	13.7031	13.349	6.9219	8.6719	6.6094	5.3698	10.4635	5.6198	12.901	9.8594	10.8385	5.5573	12.6198	2.3594	15.5781	4.5365	15.3594	9.1719	15.6615	4.5052	19.1198	2.5156	20.6094	5.8698	17.9427	9.8073	20.776	6.224	24.3281	6.2448	23.8177	9.5781	19.6615	11.7865	23.6406	10.8281	26.4531	13.1719	23.7969	15.0781	19.849	14.224	16.9115	14.1198	16.3281	18.276
y_15.txt	Gilia yorkii	15	16.1875	18.0938	15.9427	13.6927	22.7656	15.6302	25.6719	13.5156	22.9323	11.0365	18.8594	11.9844	23.3385	10.1927	23.6823	6.9531	20.3073	6.5677	17.2656	10.0052	20.099	6.6406	19.099	3.4323	15.9844	4.6823	14.974	9.151	15.776	4.401	13.7552	2.1615	11.5052	4.2656	12.599	9.2135	10.4427	4.901	7.276	4.2448	6.974	6.9635	10.8906	10.1615	12.526	12.7031	12.276	17.9844
y_16.txt	Gilia yorkii	16	15.9792	17.4271	15.776	13.0573	23.349	13.2552	25.5365	10.5052	22.724	8.5677	18.1719	10.5365	22.2656	9.026	23.0156	5.4115	18.9531	5.1615	16.4219	8.5885	18.5885	4.9219	17.3385	1.4948	14.3698	3.7552	13.9844	8.5365	13.4948	3.7344	10.0156	1.8698	9.0365	5.5885	11.8281	9.2448	8.599	5.2031	5.2969	5.6719	5.8698	8.9115	10.0365	10.7448	12.724	12.9323	12.1823	17.151
y_17.txt	Gilia yorkii	17	12.3854	18	13.7552	13.3802	7.0885	11.849	5.5573	8.8906	8.5677	8.276	12.3385	10.651	9.2865	7.3802	9.8281	4.4427	12.7656	5.474	14.474	10.0052	13.4844	5.5781	15.6094	2.7448	17.7135	5.1615	16.8281	10.0885	18.5677	5.8281	21.5781	4.9427	22.099	8.0156	19.2135	10.8385	22.3802	8.4948	25.599	9.4219	24.026	12.3281	19.8281	13.1615	16.7031	14.099	15.8698	18.776
y_18.txt	Gilia yorkii	18	14.6354	18.2708	15.0156	14.1198	22.8281	13.4844	24.9844	10.8802	21.8281	9.2865	18.151	11.151	21.8385	8.4948	21.5469	4.901	17.974	6.026	15.849	9.776	18.0052	5.776	16.6198	2.3385	13.599	4.6719	13.474	9.2344	13.3385	4.599	10.2344	2.1719	8.9323	5.7448	11.0573	9.6406	8.7344	5.4948	5.0469	4.9323	5.2448	8.401	9.099	11.1302	12.0156	13.6719	11.1615	17.9635
y_19.txt	Gilia yorkii	19	15.8646	18.9271	16.4948	14.3177	24.474	12.901	26.2135	9.5781	22.8906	8.401	19.0156	11.1927	22.2031	8.6406	22.5677	5.0156	18.9115	5.5156	16.9635	9.9427	18.401	5.8698	16.5156	2.5573	14.1719	5.2448	14.599	9.6094	13.849	4.7031	10.6198	3.0573	9.5365	6.5156	12.0677	10.0781	8.7865	6.1302	5.0677	6.7865	6.3073	10.3698	10.3177	11.9219	13.3177	14.151	12.2344	18.2135
y_20.txt	Gilia yorkii	20	12.5208	19.5	13.9948	14.8698	19.1302	19.3281	22.7865	18.8698	21.776	15.5052	16.4219	14.3698	20.974	14.6823	23.1302	11.7969	20.0885	9.8906	15.7969	12.0573	19.5469	9.6823	20.151	6.5052	16.5573	6.526	14.0781	10.6615	15.8802	6.6198	14.1927	2.9948	11.526	5.599	11.7552	10.0781	11.2344	5.4948	8.3281	3.526	7.0469	6.8802	9.8594	10.9323	10.7344	14.3385	9.2344	18.6094
y_21.txt	Gilia yorkii	21	14.0104	17.7917	14.6198	13.9427	7.2135	13.4844	4.6823	11.0052	7.8073	9.3594	12.4844	10.9635	8.526	8.026	8.4948	4.7344	12.2656	5.3802	14.4531	9.5677	12.8385	5.599	14.8594	2.4635	17.224	4.974	16.9115	9.2865	17.5677	4.8177	20.5156	2.9115	21.6198	6.3281	19.349	9.651	22.2552	6.401	25.7448	6.8073	24.2656	9.9115	20.724	11.6927	17.724	14.099	17.3073	18.349
y_22.txt	Gilia yorkii	22	15.9167	17.9583	15.2969	13.9948	22.5573	14.8385	25.1198	12.0885	22.2865	10.1094	17.974	11.849	21.7969	9.8073	22.4427	6.599	19.4635	6.776	16.349	10.151	19.151	6.974	18.1615	3.4115	15.0781	5.1094	14.151	9.349	14.901	4.7135	12.5781	2.2656	10.4219	5.1406	11.7552	9.5781	9.6823	4.6615	6.4219	4.4427	6.474	8.1094	9.9219	10.7135	12.151	13.7448	12.1927	18.276
y_23.txt	Gilia yorkii	23	21.1146	17.7604	21.0156	12.8698	25.8802	6.2344	25.1615	2.8281	22.0677	4.2865	20.849	8.9531	21.5156	4.4427	19.0677	1.8073	17.1094	4.7552	18.6406	9.1719	16.8177	4.9635	13.1927	3.9323	12.8281	7.5469	16.526	10.5573	12.5052	7.6302	9.5469	8.349	11.1302	11.4844	14.9531	12.276	10.9427	11.5365	7.8281	13.7656	10.7031	16.0052	14.9219	14.6719	17.5781	13.5885	17.3177	17.599
y_24.txt	Gilia yorkii	24	15.1875	16.9688	15.6302	12.474	23.2031	12.8177	25.276	10.3698	22.4323	8.7865	18.3281	10.526	22.3281	8.1719	22.4844	4.9635	19.2344	5.0885	16.651	8.849	19.1719	5.2031	18.3594	2.2865	15.401	3.1719	14.4219	8.0885	14.4948	3.8802	12.3073	1.6406	10.4323	4.4531	11.9427	8.4844	9.8594	4.5677	6.4219	4.349	6.3281	7.7448	10.1719	9.9948	12.6615	11.6719	12.0365	16.6719
y_25.txt	Gilia yorkii	25	16.7812	18.0938	16.1927	13.2135	23.776	13.8906	26.1823	11.1615	23.3594	8.9635	18.401	10.6823	22.5573	8.2969	22.8281	4.6094	19.0885	4.8802	16.4531	9.3281	18.4844	4.9219	16.7969	1.6198	13.9219	3.9531	14.0781	8.974	12.4844	3.9844	8.776	2.8281	8.1719	6.599	11.849	9.974	7.8281	6.5052	3.9531	7.4948	5.8802	11.0469	10.3177	11.9948	13.0781	13.3802	12.5469	18.1094
y_26.txt	Gilia yorkii	26	17.1354	18.5312	17.8802	13.724	24.5365	10.4844	26.0781	7.4635	22.724	6.6719	19.5677	9.7031	22.0573	6.5781	21.1406	3.2656	17.9844	4.724	17.2656	9.0365	17.4323	4.6615	14.6719	2.2656	12.8698	5.3385	14.651	9.4844	12.8073	5.5156	9.4115	4.599	9.4844	7.7135	12.4948	10.6615	8.7031	8.0573	5.3177	9.3906	7.2656	12.6406	11.7865	12.7969	14.7448	13.276	13.4427	17.6615
y_27.txt	Gilia yorkii	27	17.5729	17.6562	17.1615	12.9115	24.4115	10.724	25.5469	7.5781	22.4635	6.724	19.0365	9.4427	22.0365	6.0156	20.9427	2.8906	17.8698	4.0885	16.6198	8.3177	17.1615	3.526	14.4844	1.4115	12.7865	3.9219	14.0781	8.8073	12.3594	4.2448	9.1302	3.4115	8.4115	6.6198	12.1094	10.1823	8.1406	7.6823	4.8177	8.974	6.8802	11.9531	10.9323	12.224	13.9115	13.2135	13.0365	17.3177
y_28.txt	Gilia yorkii	28	15.5312	17.9792	15.0677	13.224	20.2135	17.224	23.6302	15.3698	21.4531	12.7656	17.0365	12.2865	21.151	12.401	23.1302	9.6823	20.1094	8.1406	16.1198	10.4323	19.8385	7.7656	19.4635	4.5781	16.1615	5.0573	14.151	8.974	15.4844	4.7865	12.9948	2.1198	10.6823	4.5365	11.5885	9.3177	9.3906	4.2865	5.8802	3.9531	5.6927	7.2552	9.6823	10.6302	12.0469	13.2135	11.526	18.0677
y_29.txt	Gilia yorkii	29	13.5833	17.8333	15.0781	13.0052	21.724	14.6302	24.6406	12.0573	21.6198	10.151	17.6719	11.1823	21.8385	9.7865	22.8073	6.4427	19.2969	5.8802	15.901	9.4219	18.3906	5.6823	17.2031	2.3385	14.2344	4.0677	13.7135	8.8802	13.4948	3.776	10.599	1.776	9.224	5.0885	11.3906	8.8385	8.8281	5.0156	5.5677	4.8073	5.9427	7.7448	9.9531	10.2135	11.901	12.099	10.526	16.8594
y_30.txt	Gilia yorkii	30	16.375	19.1771	17.2448	14.4948	23.9844	13.6302	25.1927	10.8698	22.5573	10.1406	19.5156	11.9635	22.6302	9.7031	22.4844	6.901	19.526	7.1302	17.4948	10.474	18.7969	7.1615	17.2969	4.4219	15.099	6.3698	14.9844	10.3177	14.026	6.2552	11.276	5.224	10.6094	7.8594	12.6094	10.9219	10.026	7.9531	7.026	8.5052	7.7552	11.0781	11.0885	12.6823	13.7448	14.1406	13.151	18.474
49_1.txt	F2	1	14.9062	12.0625	15.2969	9.0573	20.3594	9.4531	21.776	7.7344	19.6927	6.8177	16.842	7.8976	19.3906	6.3628	19.8559	4.099	17.5642	4.5017	15.7865	6.5295	17.4149	4.0747	16.7205	1.9774	14.9844	3.4358	14.4219	5.901	14.8594	3.1892	13.5191	1.2448	12.2344	3.1476	12.7344	5.8767	11.8872	2.8837	9.9219	1.8351	9.4844	4.1198	11.158	6.2865	12.1441	8.5365	10.6788	10.5226
49_2.txt	F2	2	14.4792	12.4479	14.9115	9.974	20.1719	5.901	20.2969	3.849	17.776	4.1406	16.6024	6.1649	17.6545	4.0747	17.0642	2.4219	15.2101	3.4427	14.717	5.4149	15.1684	3.2934	14.0087	1.3212	12.2378	2.974	12.6372	4.9913	12.3316	2.4288	10.5434	1.4288	9.4601	2.9705	10.4115	5.5017	9.0677	3.4045	6.8872	3.0365	6.7899	5.0087	8.5469	6.9253	11.4253	9.3177	10.7309	11.6163
49_3.txt	F2	3	13.1458	15.5938	12.974	12.0885	18.7552	11.2031	20.6406	8.651	17.5781	7.9844	14.9635	9.3802	16.9323	6.6615	16.474	3.7865	13.8698	5.2135	12.6094	8.0781	13.0469	4.4531	11.276	2.3073	9.7135	4.8073	10.1615	8.0677	8.7135	4.7448	6.151	3.5677	5.6927	6.4635	7.7969	9.151	5.4635	7.1094	2.3281	7.3281	3.4948	10.0052	6.526	11.2031	9.2969	12.1406	8.6719	15.349
49_4.txt	F2	4	16.3021	14.8438	15.5781	11.0538	18.4253	7.7622	18.2517	6.2205	16.8351	6.8872	15.6962	9.3247	16.6684	6.7274	16.0226	5.3108	14.7726	6.4705	14.5712	9.2899	14.6337	6.776	13.5087	5.4358	12.8837	7.1233	13.5052	9.4948	12.4913	6.8524	11.0469	6.0469	10.8733	7.658	12.4184	9.9566	10.7101	7.9913	9.0851	7.6719	9.5156	9.2135	11.7031	10.651	12.783	11.4358	12.5087	15.1892
49_5.txt	F2	5	14.4583	13.7708	14.2656	9.4219	18.4115	10.5156	20.776	9.8594	18.724	8.3802	15.717	8.2066	18.9149	6.2622	19.4844	4.8733	17.5191	4.9566	14.901	6.6441	16.1441	4.1927	16.0747	1.7344	14.0608	3.4844	13.1163	6.1337	12.6233	2.8281	11.1719	0.9323	10.4983	3.3559	10.8594	6.2344	8.2622	4.2726	5.4913	4.1753	6.7552	6.0365	9.9149	7.8594	11.4913	9.1858	10.6545	13.6788
49_6.txt	F2	6	11.4375	11.3021	13.2448	8.5573	10.1823	4.8698	10.026	2.7448	12.0677	3.5677	13.0677	6.1198	12.2448	3.5885	13.2552	1.6406	14.599	3.3594	14.599	5.7135	14.724	3.401	16.2656	1.7344	17.1198	3.9844	16.2969	6.2031	17.5156	4.1406	19.4948	3.3906	19.5469	5.5573	17.7031	7.3385	19.8177	6.276	21.8281	6.7969	20.5156	8.5469	18.2031	8.9948	15.776	9.5573	15.349	12.7552
49_7.txt	F2	7	10.9479	12.7396	9.2969	11.026	11.7344	9.5573	12.2066	7.9392	10.4635	8.217	9.276	9.9601	9.6441	7.8767	8.6788	6.6476	7.8385	7.9531	8.1094	9.9184	8.2899	8.092	6.9427	6.8976	6.4149	8.4253	7.2691	10.3559	5.3247	9.092	3.6927	9.6545	4.6233	10.967	6.5573	11.0573	4.2622	10.2066	2.7622	10.6788	3.9288	11.9705	5.908	12.0608	6.7413	12.0885	7.6302	14.3976
49_8.txt	F2	8	14.5312	10.4688	14.2969	7.3802	17.9635	5.0365	18.3073	2.724	15.901	3.2865	14.474	5.2552	15.3594	2.9948	14.1719	0.8385	12.6302	2.7135	12.6823	5.1719	12.3385	2.7448	10.5052	1.0677	9.776	3.4635	10.9219	5.7969	9.4635	3.1927	7.4531	2.5052	7.349	4.5781	9.6198	7.0365	7.3698	5.1302	4.8594	5.3177	5.974	7.401	8.2031	8.0885	10.6302	8.3906	10.349	10.7448
49_10.txt	F2	10	12.1667	11.7292	12.1094	9.2031	15.2031	6.3281	15.4323	4.1615	13.4115	4.9635	12.1927	7.5365	13.3906	5.6198	13.2552	3.4323	11.5677	4.8385	11.1406	7.2656	11.7344	4.4948	10.7031	2.3594	9.526	4.3698	9.901	7.2969	9.6094	4.5781	8.1927	2.9948	7.5677	4.8698	8.6406	7.4479	7.526	4.6719	5.7344	3.7552	5.5781	5.6719	7.4323	7.7917	8.4688	9.2188	8.2135	11.3281
49_12.txt	F2	12	12.6562	18.7708	13.901	15.4219	8.5781	16.0677	6.5469	14.3073	8.7552	13.2135	12.0677	13.8594	9.2969	11.9323	8.5365	9.4323	11.401	9.8281	13.474	12.276	12.3177	8.776	13.1406	6.5469	15.3073	8.2969	15.5365	11.7552	15.8594	8.1302	17.974	6.5573	18.7969	8.9115	17.4115	12.2969	20.026	9.8385	22.776	9.7969	21.9323	12.1302	18.5781	13.724	16.7344	14.5052	17.5885	18.4115
49_15.txt	F2	15	16.9062	15	17.5156	11.099	23.151	10.526	25.8177	8.3802	22.5781	8.099	20.1198	8.9427	22.6302	6.5052	23.3177	4.0156	20.7969	5.1198	18.6302	7.4115	19.8385	4.0365	19.1198	0.901	17.2135	3.4115	16.4219	6.349	16.651	3.1302	15.1927	0.6302	14.224	3.3385	14.4844	6.526	12.776	3.4531	10.0781	1.6094	10.4115	4.6823	12.2969	7.4531	14.2656	9.9531	12.0469	12.7448
49_17.txt	F2	17	20.6979	15.6458	18.776	12.6302	24.6823	8.4531	25.474	5.4844	22.401	6.4844	19.974	9.4115	21.0573	5.5538	20.3559	3.0052	18.2031	4.9497	17.7344	9.0469	17.151	5.0365	14.901	2.7865	14.276	5.7552	15.3906	9.6719	13.2344	6.651	10.1823	5.3073	10.6927	8.4115	12.9375	10.8307	10.3906	8.651	7.3385	8.4323	8.7865	11.5365	12.0052	13.099	15.901	13.7656	16.7344	17.3281
49_18.txt	F2	18	10.0365	18.2552	10.9401	16.1562	6.6927	16.4844	5.151	14.6719	7.2031	14.1823	9.9635	15.0885	7.1198	13.2031	6.526	11.0156	8.7865	11.276	11.0365	13.7448	9.4531	10.724	9.8073	8.6615	11.6198	9.901	12.5052	13.1719	12.6094	9.8802	14.2552	8.1198	14.8385	10.4115	14.099	13.401	15.6406	10.401	17.7969	9.349	17.6823	11.6198	15.3438	14.4375	14.0312	15.9271	14.1198	18.6198
49_19.txt	F2	19	12.4896	13.625	12.651	10.7865	8.8594	11.2969	7.151	10.3594	8.6198	9.2135	11.8281	9.776	9.4948	7.7552	9.2031	5.9531	11.2656	6.1927	12.7344	8.4219	11.8177	6.026	12.7552	3.8594	14.4115	5.5573	14.3281	7.9427	14.651	5.4219	16.5052	4.2656	17.2969	6.1719	16.099	8.3698	17.6615	6.4219	19.5885	6.3906	19.474	8.5677	17.6441	9.5712	15.9774	10.7517	16.2934	12.9601
49_20.txt	F2	20	16.0312	13.1875	14.8385	9.0573	19.2552	4.3073	19.1406	2.2031	17.0365	2.6615	15.1719	5.8594	15.2344	2.401	13.901	0.7448	12.7448	2.6198	13.1302	5.901	11.9844	2.6927	10.0677	1.6094	9.7448	3.6927	11.2656	6.5885	8.6719	4.4115	6.6927	4.4948	7.401	6.474	9.7031	7.9427	7.2448	6.7344	4.9323	7.0573	6.5052	9.026	8.9427	9.9323	11.8177	10.0573	12.1823	13.5677
49_21.txt	F2	21	14.5833	14.75	13.1615	12.0156	19.1094	9.1615	19.9844	6.2552	17.1302	6.4844	14.7969	9.1406	16.3802	5.526	15.5469	3.2969	13.4635	4.7656	12.526	8.3385	12.1927	4.9323	9.8802	2.9844	9.1094	5.8594	10.3594	8.8385	8.3385	5.8802	5.599	5.0677	5.7448	7.7344	8.533	10.1962	5.5677	8.8594	2.8802	9.4844	4.6406	11.7969	8.8351	12.217	10.6927	12.3073	10.5469	15.4323
49_22.txt	F2	22	10.9479	14.0625	11.099	10.7969	15.4323	8.599	16.0365	6.7031	14.0677	6.9635	12.026	8.7448	13.7552	6.2448	13.5885	4.5885	11.9219	5.5156	10.7031	8.0677	11.099	5.0573	9.8802	3.2552	8.724	4.9948	9.026	7.9323	8.099	4.9531	6.6302	3.8594	6.0781	5.5885	7.4531	8.4323	5.6198	6.4844	3.651	6.0156	3.9844	8.1094	6.3941	9.4149	8.2691	10.2517	6.8455	13.2309
49_23.txt	F2	23	14.8958	14.1771	14.6406	10.8177	19.3281	9.849	20.1719	8.099	18.1615	7.3385	15.4531	9.349	17.5156	6.9531	17.1615	5.1302	15.224	5.6094	14.3281	8.3177	15.1823	5.6823	13.8906	3.9531	12.526	5.4635	12.7344	8.1719	12.7656	5.4115	11.276	3.9844	10.2135	5.901	11.0885	8.1406	9.4844	5.8698	7.4219	5.776	7.7656	7.9219	10.1094	9.3906	11.4844	10.401	11.0365	13.8177
49_24.txt	F2	24	10.9167	16.3333	11.1823	12.9844	5.1094	11.474	3.8594	9.6927	5.7969	9.3177	8.8802	10.5052	6.6198	7.8073	6.5781	5.4115	8.9219	6.5573	10.5156	9.026	9.9531	5.9948	10.7552	3.901	12.3698	5.8073	12.6615	8.7552	13.4635	5.7135	15.2865	4.401	15.6302	6.2969	14.4219	9.5052	16.5469	6.974	18.6927	6.2865	18.1094	8.599	16.099	10.3073	13.5677	12.3073	14.6302	15.8906
